Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",$59.90 ,2,0.2,$14.23 
CA-2017-149559,9/11/2017,9/12/2017,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,WEST,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,$22.18 ,2,0,10.8682
US-2015-153500,7/3/2015,7/5/2015,FIRST CLASS,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,EAST,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",$6.72 ,2,0.2,2.436
CA-2017-133641,5/14/2017,5/21/2017,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,$48.69 ,9,0,$23.86 
CA-2016-139941,6/12/2016,6/17/2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,EAST,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",$92.94 ,3,0,41.823
CA-2015-143490,12/6/2015,12/13/2015,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,WEST,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,$120.15 ,9,0,33.642
CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,EAST,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,$625.99 ,1,0,187.797
US-2016-143819,3/1/2016,3/5/2016,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,EAST,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,$26.38 ,1,0,12.1348
CA-2017-108560,7/8/2017,7/15/2017,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,WEST,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",$786.48 ,8,0,385.3752
US-2015-156797,8/11/2015,8/15/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,EAST,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,$138.00 ,2,0,34.5
CA-2016-124527,11/16/2016,11/17/2016,first class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,95661,WEST,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,$8.32 ,5,0.2,2.808
CA-2014-110555,4/11/2014,4/18/2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,WEST,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,$217.44 ,6,0,91.3248
CA-2015-145485,11/5/2015,11/5/2015,Same Day,JM-16195,Justin MacKendrick,Consumer,United States,San Francisco,California,94109,WEST,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,$62.80 ,4,0,$15.70 
CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,EAST,OFF-AR-10003958,Office Supplies,Art,Newell 337,$5.25 ,2,0.2,0.5904
CA-2014-131310,7/12/2014,7/18/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,WEST,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",$123.14 ,4,0.2,$13.85 
CA-2016-167605,4/28/2016,4/30/2016,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",$30.34 ,2,0.6,-31.8612
CA-2016-168956,2/16/2016,2/20/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,$92.06 ,6,0.8,-225.5568
CA-2016-147417,7/25/2016,7/27/2016,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229,EAST,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"$1,439.98 ",4,0.4,$192.00 
US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,EAST,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,$14.70 ,5,0,6.615
CA-2015-165414,12/21/2015,12/24/2015,First Class,LS-17245,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$47.98 ,3,0.2,4.7976
CA-2016-123358,4/10/2016,4/17/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,WEST,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,$579.51 ,3,0,81.1314
CA-2017-162015,7/11/2017,7/18/2017,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,WEST,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,"$1,287.45 ",5,0,244.6155
CA-2015-109386,11/8/2015,11/13/2015,second class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,$186.54 ,3,0,41.0388
CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$24.10 ,5,0,11.086
CA-2017-117324,12/8/2017,12/13/2017,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$61.06 ,2,0,28.0876
US-2017-104661,1/15/2017,1/18/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$32.78 ,4,0.8,-52.4544
CA-2015-164441,11/8/2015,11/13/2015,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011,EAST,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),$17.94 ,3,0,8.073
CA-2014-127187,12/4/2014,12/8/2014,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024,EAST,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,$129.98 ,2,0,62.3904
CA-2016-141523,12/19/2016,12/24/2016,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035,EAST,OFF-AR-10001545,Office Supplies,Art,Newell 326,$3.52 ,2,0,1.0208
US-2016-165078,11/5/2016,11/10/2016,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,$39.68 ,2,0,16.2688
CA-2015-168564,8/8/2015,8/8/2015,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,WEST,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,$7.28 ,2,0.2,2.73
CA-2015-113215,9/3/2015,9/8/2015,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,WEST,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$238.15 ,3,0.2,89.307
CA-2015-129546,9/28/2015,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,WEST,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",$186.15 ,3,0,55.845
CA-2017-101665,11/25/2017,12/1/2017,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,San Francisco,California,94122,WEST,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,$5.16 ,2,0,1.3416
US-2015-147662,2/14/2015,2/19/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,EAST,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,$71.98 ,3,0.2,0.8997
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Jonathan Doherty,?Corporate?,United States,Belleville,New Jersey,7109,EAST,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,$56.91 ,3,0,27.3168
US-2014-161613,12/1/2014,12/3/2014,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,$674.06 ,3,0.3,-19.2588
CA-2015-134257,3/16/2015,3/19/2015,Second Class,MS-17710,Maurice Satty,?Consumer?,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,$7.38 ,2,0,3.3948
CA-2017-152702,10/12/2017,10/16/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",$254.60 ,14,0.3,($18.19)
CA-2017-143294,6/2/2017,6/8/2017,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,$10.69 ,2,0.2,3.7408
CA-2014-146591,1/19/2014,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,WEST,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,$181.47 ,5,0.7,-320.597
CA-2014-133963,5/18/2014,5/22/2014,Second Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,$3.98 ,1,0.2,1.4442
US-2014-169390,2/7/2014,2/10/2014,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,EAST,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$64.96 ,4,0,9.744
CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,EAST,OFF-AR-10003732,Office Supplies,Art,Newell 333,$11.12 ,5,0.2,0.834
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,$57.58 ,3,0.7,-44.1462
CA-2017-122175,5/12/2017,5/14/2017,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,EAST,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",$87.40 ,5,0,34.96
CA-2017-101210,8/25/2017,8/28/2017,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,$9.73 ,2,0.2,1.7024
US-2016-143280,2/22/2016,2/26/2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,WEST,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,$36.24 ,1,0,15.2208
CA-2016-108987,9/8/2016,9/10/2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,$57.58 ,2,0.2,0.7198
CA-2015-142601,4/18/2015,4/20/2015,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,WEST,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",$947.17 ,7,0,9.4717
CA-2014-117478,9/21/2014,9/24/2014,FIRST CLASS,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,EAST,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$6.57 ,3,0.7,-5.037
CA-2016-158575,11/18/2016,11/24/2016,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Kent,Ohio,44240,EAST,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,$103.97 ,6,0.2,16.8948
US-2017-127341,1/29/2017,2/2/2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",$12.13 ,4,0.8,-20.6176
CA-2016-114972,11/3/2016,11/6/2016,First Class,PF-19225,Phillip Flathmann,?Consumer?,United States,Los Angeles,California,90032,WEST,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,$217.58 ,2,0.2,-29.9178
US-2017-145863,4/21/2017,4/27/2017,STANDARD CLASS,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,$2.69 ,3,0.8,-4.7145
CA-2016-161907,4/5/2016,4/9/2016,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,EAST,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,$769.18 ,4,0.2,-163.4516
CA-2017-128629,7/10/2017,7/14/2017,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",$18.84 ,3,0,7.9128
CA-2016-132829,12/23/2016,12/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",$2.33 ,2,0.6,-0.7566
US-2016-108777,12/12/2016,12/12/2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,EAST,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$383.95 ,6,0.2,76.7904
CA-2017-151750,1/1/2017,1/5/2017,standard class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$13.75 ,14,0.8,-22.6842
US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,EAST,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,$82.80 ,2,0.4,-20.7
CA-2014-107454,11/2/2014,11/6/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,EAST,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,$89.34 ,6,0,24.1218
CA-2015-120880,5/29/2015,6/3/2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,WEST,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,$540.57 ,3,0,140.5482
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,$74.59 ,4,0.3,($2.13)
CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,WEST,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,$63.94 ,3,0.2,6.3936
CA-2017-105410,3/19/2017,3/22/2017,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,WEST,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,$657.50 ,6,0.2,-131.5008
CA-2016-140774,9/5/2016,9/10/2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,Olathe,Kansas,66062,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,$107.94 ,3,0,26.985
US-2017-154851,3/30/2017,4/3/2017,Standard Class,BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,17602,EAST,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",$5.72 ,5,0.7,-4.7625
US-2015-165449,11/22/2015,11/26/2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Frisco,Texas,75034,Central,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,$27.17 ,4,0.2,($1.36)
CA-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,WEST,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",$80.96 ,4,0,29.1456
CA-2015-141768,5/25/2015,5/27/2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,San Francisco,California,94109,WEST,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,$14.73 ,3,0,4.8609
CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",$22.32 ,3,0,5.58
US-2017-155999,8/7/2017,8/13/2017,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,WEST,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,$159.96 ,5,0.2,17.9955
CA-2015-141040,10/9/2015,10/13/2015,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,10024,EAST,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,$631.96 ,4,0,303.3408
US-2016-150567,5/17/2016,5/21/2016,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",$27.02 ,6,0.7,-21.6144
US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,WEST,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$5.84 ,1,0.2,1.971
CA-2017-146724,11/20/2017,11/27/2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",$22.00 ,10,0,9.68
CA-2016-124667,11/11/2016,11/16/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,EAST,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,$59.97 ,3,0,14.9925
US-2016-168620,12/24/2016,12/28/2016,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$255.68 ,8,0.2,76.704
CA-2014-119144,11/16/2014,11/18/2014,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,WEST,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$305.97 ,3,0.15,25.1979
CA-2014-115980,7/15/2014,7/19/2014,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,$2.97 ,3,0,1.3068
CA-2014-151554,11/14/2014,11/15/2014,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,$20.74 ,4,0.2,7.2576
CA-2016-112739,9/2/2016,9/7/2016,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,$159.56 ,5,0.2,33.9065
CA-2017-154466,1/1/2017,1/2/2017,First Class,DP-13390,Dennis Pardue,Home Office,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$3.60 ,2,0,1.728
US-2014-138828,9/2/2014,9/3/2014,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,EAST,OFF-AR-10000658,Office Supplies,Art,Newell 324,$57.75 ,5,0,16.17
CA-2014-143903,7/20/2014,7/24/2014,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,$342.86 ,3,0.2,38.5722
CA-2017-105235,12/5/2017,12/11/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,EAST,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",$20.94 ,3,0,6.0726
CA-2014-120544,11/23/2014,11/27/2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",$34.18 ,3,0.8,-87.1488
CA-2015-125976,9/27/2015,10/2/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,$154.90 ,5,0,69.705
US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,EAST,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,$21.73 ,4,0.2,$3.80 
